word,tone,sentiment
piquete,-1,negative
autor,-1,negative
autores,-1,negative
apelo,-1,negative
apelou,-1,negative
apelado,-1,negative
apelando,-1,negative
apela,-1,negative
apelos,-1,negative
prazeroso,1,positive
agradavelmente,1,positive
prometido,-1,negative
pobre,-1,negative
mal,-1,negative
popular,1,positive
popularidade,1,positive
poses,-1,negative
posando,-1,negative
adiamento,-1,negative
adiamentos,-1,negative
adiado,-1,negative
adiando,-1,negative
precipitar,-1,negative
precipitamente,-1,negative
predatório,-1,negative
proeminência,1,positive
proeminente,1,positive
preconceituoso,-1,negative
principal,1,positive
estrear,1,positive
prestígio,1,positive
prestigiado,1,positive
pré julgamento,-1,negative
prevenindo,-1,negative
prevenção,-1,negative
previne,-1,negative
proativo,1,positive
proativamente,1,positive
problemático,-1,negative
competência,1,positive
proficiente,1,positive
proficientemente,1,positive
rentável,1,positive
lucrativamente,1,positive
progredido,1,positive
prolongar,-1,negative
prolongamento,-1,negative
prolongamentos,-1,negative
prolongado,-1,negative
prolongando,-1,negative
prolonga,-1,negative
propenso,-1,negative
processar,-1,negative
processado,-1,negative
processa,-1,negative
processando,-1,negative
processos,-1,negative
prosperou,1,positive
prosperando,1,positive
próspero,1,positive
protesto,-1,negative
protestado,-1,negative
manifestante,-1,negative
manifestantes,-1,negative
protestando,-1,negative
protestos,-1,negative
protração,-1,negative
provocador,-1,negative
punido,-1,negative
pune,-1,negative
punindo,-1,negative
punição,-1,negative
punições,-1,negative
punitivo,-1,negative
pretender,-1,negative
supostamente,-1,negative
pretende,-1,negative
questão,-1,negative
questionável,-1,negative
questionavelmente,-1,negative
questionado,-1,negative
questionamento,-1,negative
questiona,-1,negative
desistir,-1,negative
extorquir,-1,negative
extorsão,-1,negative
racionalização,-1,negative
racionalizações,-1,negative
reavaliação,-1,negative
reavaliações,-1,negative
reatribuir,-1,negative
reatribuido,-1,negative
reatribuindo,-1,negative
reatribuição,-1,negative
reatribuições,-1,negative
reatribui,-1,negative
recuperação,1,positive
recall feito,-1,negative
fazendo recall,-1,negative
recalls,-1,negative
receptivo,1,positive
recessões,-1,negative
irresponsável,-1,negative
imprudência,-1,negative
censurar,-1,negative
nova falência,-1,negative
faliu novamente,-1,negative
fale novamente,-1,negative
reparação,-1,negative
reparado,-1,negative
repara,-1,negative
recusas,-1,negative
recusando,-1,negative
rejeitar,-1,negative
rejeitado,-1,negative
rejeitando,-1,negative
rejeição,-1,negative
rejeições,-1,negative
rejeita,-1,negative
renuncia,-1,negative
renunciando,-1,negative
renúncia,-1,negative
relutância,-1,negative
relutante,-1,negative
renegociar,-1,negative
renegociado,-1,negative
renegocios,-1,negative
renegociação,-1,negative
renegociações,-1,negative
reparações,-1,negative
recuperações,-1,negative
repudiar,-1,negative
repudiado,-1,negative
repudias,-1,negative
repudiando,-1,negative
repúdio,-1,negative
resignação,-1,negative
resignações,-1,negative
resignado,-1,negative
resignando,-1,negative
resolução,1,positive
reafirmar,-1,negative
reafirmado,-1,negative
correção,-1,negative
correções,-1,negative
reafirma,-1,negative
reafirmando,-1,negative
reestruturar,-1,negative
reestruturado,-1,negative
reestrutura,-1,negative
reestruturando,-1,negative
reestruturações,-1,negative
retaliado,-1,negative
retalia,-1,negative
retaliando,-1,negative
retaliação,-1,negative
retaliações,-1,negative
retaliatória,-1,negative
retribuição,-1,negative
retribuições,-1,negative
revolucionar,1,positive
revolucionado,1,positive
revoluciona,1,positive
revolucionando,1,positive
recompensador,1,positive
ridículo,-1,negative
ridicularizado,-1,negative
ridículos,-1,negative
mais arriscado,-1,negative
sabotar,-1,negative
sacrificar,-1,negative
sacrificado,-1,negative
sacrifícios,-1,negative
sacrifício,-1,negative
sacrificando,-1,negative
satisfação,1,positive
satisfatoriamente,1,positive
satisfatório,1,positive
satisfaz,1,positive
satisfazer,1,positive
escandaloso,-1,negative
escândalos,-1,negative
examinar,-1,negative
examinado,-1,negative
examina,-1,negative
examinando,-1,negative
escrutínio,-1,negative
aproveitar,-1,negative
apreende,-1,negative
apreendendo,-1,negative
sentenciado,-1,negative
sentença,-1,negative
sério,-1,negative
seriamente,-1,negative
seriedade,-1,negative
revés,-1,negative
contratempos,-1,negative
severidades,-1,negative
severidade,-1,negative
chocado,-1,negative
encolhimento,-1,negative
desligar,-1,negative
desligamentos,-1,negative
fecha,-1,negative
fechando,-1,negative
calúnia,-1,negative
caluniado,-1,negative
calúnias,-1,negative
deslizamento,-1,negative
deslizamentos,-1,negative
lento,-1,negative
desacelerar,-1,negative
desaceleração,-1,negative
desacelerou,-1,negative
mais devagar,-1,negative
mais lento,-1,negative
desacelerando,-1,negative
devagar,-1,negative
lentidão,-1,negative
lerdo,-1,negative
suave,1,positive
suavização,1,positive
suavemente,1,positive
suaviza,1,positive
solvências,-1,negative
solvência,-1,negative
resolve,1,positive
resolvendo,1,positive
spam,-1,negative
spammers,-1,negative
spamming,-1,negative
espetacular,1,positive
espetacularmente,1,positive
estabilização,1,positive
estabilizações,1,positive
estábulo,1,positive
estagnado,-1,negative
estagnar,-1,negative
estagna,-1,negative
estagnação,-1,negative
paradas,-1,negative
roubado,-1,negative
parou,-1,negative
parando,-1,negative
tensão,-1,negative
tenso,-1,negative
tensionando,-1,negative
estresse,-1,negative
estressado,-1,negative
tensões,-1,negative
estressante,-1,negative
estressando,-1,negative
submetido,-1,negative
sujeito,-1,negative
sujeição,-1,negative
intimação,-1,negative
abaixo do padrão,-1,negative
ter sucesso,1,positive
conseguiu,1,positive
conseguem,1,positive
consegue,1,positive
conseguimos,1,positive
conseguindo,1,positive
conseguir,1,positive
conseguiram,1,positive
conseguirão,1,positive
conseguiriam,1,positive
com sucesso,1,positive
sues,-1,negative
convocado,-1,negative
convocação,-1,negative
convoca,-1,negative
superado,1,positive
ultrapassa,1,positive
ultrapassar,1,positive
suscetibilidade,-1,negative
suscetível,-1,negative
suspeito,-1,negative
suspeitos,-1,negative
suspender,-1,negative
suspenso,-1,negative
suspende,-1,negative
suspensão,-1,negative
suspensões,-1,negative
suspeita,-1,negative
suspeitas,-1,negative
taint,-1,negative
contaminando,-1,negative
manchas,-1,negative
rescindir,-1,negative
terminado,-1,negative
termina,-1,negative
terminando,-1,negative
terminação,-1,negative
terminações,-1,negative
testemunhe,-1,negative
testemunho,-1,negative
ameaçar,-1,negative
ameaçador,-1,negative
aperto,-1,negative
tolerar,-1,negative
tolerado,-1,negative
tolera,-1,negative
tolerando,-1,negative
tolerância,-1,negative
tortuoso,-1,negative
tortuosamente,-1,negative
tragédias,-1,negative
tragédia,-1,negative
trágico,-1,negative
tragicamente,-1,negative
transparência,1,positive
traumático,-1,negative
tremendo,1,positive
turbulência,-1,negative
inaceitável,-1,negative
inaceitavelmente,-1,negative
não contabilizado,-1,negative
não anunciado,-1,negative
imprevisto,-1,negative
desaprovado,-1,negative
pouco atraente,-1,negative
não autorizado,-1,negative
indisponibilidade,-1,negative
indisponível,-1,negative
inconsciente,-1,negative
incontável,-1,negative
não coletado,-1,negative
incolção,-1,negative
incollectível,-1,negative
não colecionáveis,-1,negative
não-competitivo,-1,negative
independente,-1,negative
inconscientemente,-1,negative
incontrolável,-1,negative
incontrolavelmente,-1,negative
descontrolado,-1,negative
não corrigida,-1,negative
descobrir,-1,negative
descoberto,-1,negative
descobrindo,-1,negative
descobre,-1,negative
não-entregável,-1,negative
não entregue,-1,negative
subcapitalizado,-1,negative
undercut,-1,negative
undercuts,-1,negative
subcotação,-1,negative
subestimado,-1,negative
subestimados,-1,negative
subestimando,-1,negative
subestimação,-1,negative
subfinanciado,-1,negative
sub -seguro,-1,negative
minar,-1,negative
mal pago,-1,negative
pagamento insuficiente,-1,negative
pagamentos insuficientes,-1,negative
paios,-1,negative
baixo desempenho,-1,negative
com baixo desempenho,-1,negative
underperforms,-1,negative
subproduzida,-1,negative
subprodução,-1,negative
subnotificação,-1,negative
discreto,-1,negative
eufemismo,-1,negative
subestima,-1,negative
subutilização,-1,negative
subutilizada,-1,negative
indesejável,-1,negative
indesejado,-1,negative
não detectado,-1,negative
indeterminado,-1,negative
não revelado,-1,negative
sem documentos,-1,negative
indevido,-1,negative
indevidamente,-1,negative
não econômico,-1,negative
ineconomicamente,-1,negative
desempregado,-1,negative
desemprego,-1,negative
antiético,-1,negative
antiética,-1,negative
sem justiça,-1,negative
inesperado,-1,negative
inesperadamente,-1,negative
injusto,-1,negative
injustamente,-1,negative
desfavorabilidade,-1,negative
invasível,-1,negative
inapto,-1,negative
imprevisível,-1,negative
infeliz,-1,negative
infelizmente,-1,negative
não realizado,-1,negative
não financiado,-1,negative
sem seguro,-1,negative
não intencional,-1,negative
injustificável,-1,negative
injustificadamente,-1,negative
injustificado,-1,negative
desconhecido,-1,negative
sem saber,-1,negative
sem licença,-1,negative
não liquidado,-1,negative
não comercializado,-1,negative
incomparável,1,positive
inegociável,-1,negative
desmerecido,-1,negative
desnecessariamente,-1,negative
desnecessário,-1,negative
não necessário,-1,negative
não obtido,-1,negative
desocupado,-1,negative
não remunerado,-1,negative
inigualável,1,positive
não desempenho,-1,negative
nao planejado,-1,negative
impopular,-1,negative
imprevisibilidade,-1,negative
improdutivo,-1,negative
não lucativa,-1,negative
não lucrativo,-1,negative
não qualificado,-1,negative
irrealista,-1,negative
irracional,-1,negative
irracionalidade,-1,negative
irracionalmente,-1,negative
não receptivo,-1,negative
não recuperado,-1,negative
não reembolsado,-1,negative
não confiável,-1,negative
sem emergência,-1,negative
não relatado,-1,negative
não resolvido,-1,negative
agitação,-1,negative
insalável,-1,negative
insatisfatório,-1,negative
insatisfeitos,-1,negative
não programado,-1,negative
não vendido,-1,negative
doentia,-1,negative
não estabilizado,-1,negative
não fundamentado,-1,negative
mal sucedido,-1,negative
sem sucesso,-1,negative
insuperável,1,positive
sem aviso,-1,negative
desavisado,-1,negative
insustentável,-1,negative
inversão,-1,negative
invertidamente,-1,negative
mentalidade,-1,negative
mentiras,-1,negative
inutilizável,-1,negative
não querendo,-1,negative
falta vontade,-1,negative
chateado,-1,negative
para cima,1,positive
urgência,-1,negative
urgente,-1,negative
usurário,-1,negative
usurpar,-1,negative
usurpado,-1,negative
usurpador,-1,negative
usurps,-1,negative
usura,-1,negative
de valor,1,positive
vandalismo,-1,negative
veredito,-1,negative
veredictos,-1,negative
versátil,1,positive
versatilidade,1,positive
veto,-1,negative
vibração,1,positive
vibrante,1,positive
vítimas,-1,negative
violar,-1,negative
violado,-1,negative
viola,-1,negative
violando,-1,negative
violador,-1,negative
infratores,-1,negative
violência,-1,negative
violento,-1,negative
violentamente,-1,negative
viciado,-1,negative
viciates,-1,negative
vitiating,-1,negative
vitiação,-1,negative
vazio,-1,negative
volátil,-1,negative
vulnerabilidades,-1,negative
vulnerabilidade,-1,negative
vulnerável,-1,negative
avisar,-1,negative
avisou,-1,negative
aviso,-1,negative
avisos,-1,negative
avisa,-1,negative
desperdiçado,-1,negative
desperdício,-1,negative
desperdiçar,-1,negative
mais fraco,-1,negative
fracamente,-1,negative
intencionalmente,-1,negative
vencedora,1,positive
vencedores,1,positive
piorou,-1,negative
inútil,-1,negative
valioso,1,positive
escreva,-1,negative
redigido,-1,negative
eliminar,-1,negative
gravação,-1,negative
errado,-1,negative
mercado,0,neutral
ações,0,neutral
milhões,0,neutral
investidores,0,neutral
relações,0,neutral
acionistas,0,neutral
sobre,0,neutral
relações investidores,0,neutral
valores,0,neutral
diretor,0,neutral
valor,0,neutral
informações,0,neutral
capital,0,neutral
total,0,neutral
administração,0,neutral
ser,0,neutral
data,0,neutral
cvm,0,neutral
geral,0,neutral
conselho,0,neutral
comunicado,0,neutral
conforme,0,neutral
termos,0,neutral
resultados,0,neutral
mobiliários,0,neutral
valores mobiliários,0,neutral
mil,0,neutral
emissão,0,neutral
energia,0,neutral
oferta,0,neutral
participação,0,neutral
outros,0,neutral
comunicado mercado,0,neutral
aberta,0,neutral
cnpj,0,neutral
social,0,neutral
empresa,0,neutral
líquido,0,neutral
ano,0,neutral
conselho administração,0,neutral
relevante,0,neutral
bilhões,0,neutral
fato,0,neutral
operação,0,neutral
resultado,0,neutral
empresas,0,neutral
ebitda,0,neutral
operações,0,neutral
prazo,0,neutral
vendas,0,neutral
instrução,0,neutral
relação,0,neutral
qualquer,0,neutral
lei,0,neutral
dia,0,neutral
aquisição,1,positive
acordo,0,neutral
fato relevante,0,neutral
aumento,1,positive
forma,0,neutral
financeiro,0,neutral
serviços,0,neutral
outras,0,neutral
estado,0,neutral
negócios,0,neutral
produção,0,neutral
venda,0,neutral
período,0,neutral
clientes,0,neutral
trimestre,0,neutral
meio,0,neutral
crédito,0,neutral
líquida,0,neutral
artigo,0,neutral
sendo,0,neutral
nire,0,neutral
bem,0,neutral
caixa,0,neutral
distribuição,0,neutral
base,0,neutral
anos,0,neutral
petróleo,0,neutral
banco,0,neutral
ação,0,neutral
expectativas,0,neutral
ativos,0,neutral
ordinárias,0,neutral
tais,0,neutral
diretor relações,0,neutral
futuros,0,neutral
acionistas mercado,0,neutral
ainda,0,neutral
condições,0,neutral
nova,0,neutral
contrato,0,neutral
preço,0,neutral
margem,0,neutral
mercado geral,0,neutral
novo,0,neutral
debêntures,0,neutral
operacional,0,neutral
exercício,0,neutral
ações ordinárias,0,neutral
financeira,0,neutral
operacionais,0,neutral
pagamento,0,neutral
bolsa,0,neutral
dívida,-1,negative
cnpj nire,0,neutral
financeiras,0,neutral
plano,0,neutral
gestão,0,neutral
volume,0,neutral
presidente,0,neutral
caso,0,neutral
direito,0,neutral
disposto,0,neutral
capacidade,0,neutral
médio,0,neutral
negociação,0,neutral
nacional,0,neutral
produtos,0,neutral
além,0,neutral
nesta,0,neutral
custo,-1,negative
informa,0,neutral
lucro líquido,1,positive
controle,0,neutral
geração,0,neutral
assembleia,0,neutral
após,0,neutral
pública,0,neutral
deverá,0,neutral
realizada,0,neutral
partir,0,neutral
alterada,-1,negative
atendimento,0,neutral
demais,0,neutral
comissão,0,neutral
número,0,neutral
compra,0,neutral
carteira,0,neutral
vem,0,neutral
podem,0,neutral
custos,-1,negative
esclarecimentos,0,neutral
grupo,0,neutral
aprovar,1,positive
desempenho,0,neutral
preferenciais,0,neutral
programa,0,neutral
parte,0,neutral
processo,0,neutral
comunica,0,neutral
meses,0,neutral
sede,0,neutral
sob,0,neutral
instrução cvm,0,neutral
quais,0,neutral
reais,0,neutral
capital social,0,neutral
declarações,0,neutral
linhas,0,neutral
cada,0,neutral
aéreas,0,neutral
comissão valores,0,neutral
gerais,0,neutral
taxa,0,neutral
incorporação,1,positive
recursos,1,positive
acionista,0,neutral
todos,0,neutral
sociedade,0,neutral
financeiros,0,neutral
ofício,0,neutral
sistema,0,neutral
setor,0,neutral
presente,0,neutral
fonte,0,neutral
média,0,neutral
lojas,0,neutral
dividendos,0,neutral
pode,0,neutral
apenas,0,neutral
quaisquer,0,neutral
cidade,0,neutral
finanças,0,neutral
deve,0,neutral
projeções,0,neutral
longo,0,neutral
índice,0,neutral
assembleia geral,0,neutral
ações preferenciais,0,neutral
gás,0,neutral
novas,0,neutral
novos,0,neutral
unidades,0,neutral
ajustado,0,neutral
nesta data,0,neutral
eventos,0,neutral
comercial,0,neutral
deste,0,neutral
notícia,0,neutral
nyse,0,neutral
segundo,0,neutral
executivo,0,neutral
bolsa valores,0,neutral
negócio,0,neutral
proposta,0,neutral
projetos,0,neutral
títulos,0,neutral
contratos,0,neutral
previsões,0,neutral
diretoria,0,neutral
reunião,0,neutral
através,0,neutral
dados,0,neutral
estrutura,0,neutral
portanto,0,neutral
aberta cnpj,0,neutral
público,0,neutral
estimativas,0,neutral
todas,0,neutral
primeiro,0,neutral
objetivo,0,neutral
transmissão,0,neutral
final,0,neutral
informar,0,neutral
administradores,0,neutral
principais,0,neutral
qualidade,1,positive
início,0,neutral
ltda,0,neutral
neste,0,neutral
área,0,neutral
desde,0,neutral
pessoas,0,neutral
conforme alterada,0,neutral
segmento,0,neutral
próprio,0,neutral
mercados,0,neutral
atividades,0,neutral
brasileira,0,neutral
financeiro relações,0,neutral
apresentação,0,neutral
projeto,0,neutral
companhias,0,neutral
governança,0,neutral
atuais,0,neutral
cumprimento,1,positive
estratégia,0,neutral
minas,0,neutral
aproximadamente,0,neutral
remuneração,0,neutral
econômico,0,neutral
global,0,neutral
aeronaves,0,neutral
seguintes,0,neutral
membros,0,neutral
tendo,0,neutral
fatores,0,neutral
elétrica,0,neutral
vista,0,neutral
futuras,0,neutral
bruta,0,neutral
receita líquida,0,neutral
preços,0,neutral
documento,0,neutral
aprovação,1,positive
item,0,neutral
aqui,0,neutral
poderá,0,neutral
corporativa,0,neutral
incluindo,0,neutral
mês,0,neutral
vicepresidente,0,neutral
classe,0,neutral
hoje,0,neutral
internacional,0,neutral
rua,0,neutral
anterior,0,neutral
riscos incertezas,-1,negative
site,0,neutral
informação,0,neutral
extraordinária,0,neutral
diretor financeiro,0,neutral
registro,0,neutral
tal,0,neutral
cento,0,neutral
país,0,neutral
estados,0,neutral
demonstrações,0,neutral
variação,0,neutral
demanda,0,neutral
previstos,0,neutral
decisão,0,neutral
energia elétrica,0,neutral
avaliação,0,neutral
seção,0,neutral
serem,0,neutral
adicionais,0,neutral
mercadorias,0,neutral
respeito,0,neutral
objeto,0,neutral
posição,0,neutral
direitos,0,neutral
maiores,0,neutral
construção,0,neutral
anual,0,neutral
empreendimentos,0,neutral
documentos,0,neutral
judicial,0,neutral
inclui,0,neutral
antes,0,neutral
consumo,0,neutral
montante,0,neutral
finanças relações,0,neutral
manutenção,0,neutral
assim,0,neutral
comitê,0,neutral
referência,0,neutral
prevê,0,neutral
concessão,0,neutral
patrimônio,0,neutral
rede,0,neutral
dessa,0,neutral
quantidade,0,neutral
ordinária,0,neutral
desta,0,neutral
espera,0,neutral
conjunto,0,neutral
conta,0,neutral
acesso,0,neutral
grande,0,neutral
inteligentes,1,positive
efeitos,0,neutral
estatuto,0,neutral
nire comunicado,0,neutral
referida,0,neutral
mudanças,0,neutral
ações emissão,0,neutral
cep,0,neutral
evolução,1,positive
sobre capital,0,neutral
bilhão,0,neutral
agência,0,neutral
acionária,0,neutral
comunica acionistas,0,neutral
cargo,0,neutral
aérea,0,neutral
últimos,0,neutral
durante,0,neutral
notas,0,neutral
nível,0,neutral
sep,0,neutral
solicitação,0,neutral
valores mercadorias,0,neutral
oferta pública,0,neutral
sociedades,0,neutral
linha,0,neutral
voto,0,neutral
acredita,0,neutral
unidade,0,neutral
relevantes,0,neutral
leilão,0,neutral
futuro,0,neutral
imprensa,0,neutral
comerciais,0,neutral
capital próprio,0,neutral
juros sobre,0,neutral
alterada lei,0,neutral
mundo,0,neutral
gerente,0,neutral
veiculada,0,neutral
alteração,0,neutral
destaques,0,neutral
compromisso,0,neutral
var,0,neutral
principalmente,0,neutral
possui,0,neutral
atual,0,neutral
nota,0,neutral
vencimento,0,neutral
energética,0,neutral
horizonte,0,neutral
cliente,0,neutral
atenciosamente,0,neutral
vez,0,neutral
geral extraordinária,0,neutral
capitais,0,neutral
obrigações,0,neutral
perspectivas,0,neutral
longo prazo,0,neutral
similares,0,neutral
controladas,0,neutral
senhores,0,neutral
exterior,0,neutral
fluxo,0,neutral
referentes,0,neutral
potencial,0,neutral
serviço,0,neutral
identificar,0,neutral
unidos,0,neutral
poderão,0,neutral
emissora,0,neutral
aneel,0,neutral
disponíveis,0,neutral
superintendência,0,neutral
transação,0,neutral
fim,0,neutral
rio petróleo,0,neutral
primeira,0,neutral
práticas,0,neutral
previsto,0,neutral
emitidas,0,neutral
campos,0,neutral
momento,0,neutral
conter,0,neutral
fatos,0,neutral
economia,0,neutral
seguros,0,neutral
mobiliários conforme,0,neutral
europa,0,neutral
esclarecimentos sobre,0,neutral
créditos,0,neutral
composição,0,neutral
quanto,0,neutral
patrimônio líquido,0,neutral
gente,0,neutral
efeito,0,neutral
foco,1,positive
lei valores,0,neutral
resultados futuros,0,neutral
refletem,0,neutral
mínimo,0,neutral
envolvem,0,neutral
âmbito,0,neutral
frota,0,neutral
federal,0,neutral
mercadorias futuros,0,neutral
onde,0,neutral
considerando,0,neutral
jornal,0,neutral
óleo,0,neutral
latina,0,neutral
modelo,0,neutral
diferir,0,neutral
antecipa,1,positive
notícia veiculada,0,neutral
societária,0,neutral
seção lei,0,neutral
atuação,0,neutral
garantia,1,positive
quatro,0,neutral
pessoa,0,neutral
lei negociação,0,neutral
varejo,0,neutral
natural,0,neutral
fiscal,0,neutral
todo,0,neutral
dívida líquida,-1,negative
pedido,0,neutral
toneladas,0,neutral
planeja,0,neutral
projeta,0,neutral
shopping,0,neutral
governança corporativa,0,neutral
aviação,0,neutral
opções,0,neutral
teleconferência,0,neutral
cerca,0,neutral
conclusão,1,positive
deverão,0,neutral
têm,0,neutral
código,0,neutral
financiamento,0,neutral
análise,0,neutral
indústria,0,neutral
subscrição,0,neutral
recuperação judicial,-1,negative
totalidade,0,neutral
função,0,neutral
atualmente,0,neutral
internacionais,0,neutral
capex,0,neutral
legislação,0,neutral
sujeitas,0,neutral
mesma,0,neutral
vale,0,neutral
demonstrações financeiras,0,neutral
inclusive,0,neutral
nominal,0,neutral
título,0,neutral
contábeis,0,neutral
devido,0,neutral
podem diferir,0,neutral
política,0,neutral
instituição,0,neutral
recompra,0,neutral
pode conter,0,neutral
total ações,0,neutral
mediante,0,neutral
ciclo,0,neutral
parágrafo,0,neutral
real,0,neutral
passageiros,0,neutral
outras informações,0,neutral
edital,0,neutral
atuais expectativas,0,neutral
sustentabilidade,1,positive
saldo,0,neutral
envolvem riscos,-1,negative
objetiva,0,neutral
fundos,0,neutral
importantes,0,neutral
tesouraria,0,neutral
membro,0,neutral
provisão,0,neutral
assunto,0,neutral
pedidos,0,neutral
art,0,neutral
relacionamento,0,neutral
sido,0,neutral
partes,0,neutral
telecom,0,neutral
novo mercado,0,neutral
revisão,0,neutral
segue,0,neutral
participantes,0,neutral
amortização,0,neutral
azul,0,neutral
diretor presidente,0,neutral
opção,0,neutral
realizadas,0,neutral
gás natural,0,neutral
seguinte,0,neutral
melhores,1,positive
aumento capital,1,positive
porto,0,neutral
nire aberta,0,neutral
mobiliários cvm,0,neutral
alta,1,positive
continuidade,0,neutral
compra venda,0,neutral
central,0,neutral
diretor finanças,0,neutral
junto,0,neutral
instituições,0,neutral
lançamentos,0,neutral
destinos,0,neutral
margem ebitda,0,neutral
considerações,0,neutral
referente,0,neutral
estatuto social,0,neutral
relações empresas,0,neutral
segurança,0,neutral
página,0,neutral
comunicação,0,neutral
uso,0,neutral
aquisição ações,1,positive
razão,0,neutral
ativo,0,neutral
avenida,0,neutral
planos,0,neutral
local,0,neutral
bruto,0,neutral
parcela,0,neutral
documento pode,0,neutral
contato,0,neutral
esclarece,0,neutral
portanto resultados,0,neutral
controladores,0,neutral
reserva,0,neutral
inscrita,0,neutral
espera prevê,0,neutral
ocupação,0,neutral
termos similares,0,neutral
tecnologia,0,neutral
subsidiária,0,neutral
disponível,0,neutral
portfólio,0,neutral
recebeu,0,neutral
ifrs,0,neutral
industrial,0,neutral
auditoria,0,neutral
ebitda ajustado,0,neutral
pretende planeja,0,neutral
tipo,0,neutral
prevê pretende,0,neutral
tráfego,0,neutral
respectivamente,0,neutral
considera,0,neutral
marca,0,neutral
fluxo caixa,0,neutral
veículos,0,neutral
países,0,neutral
corretora,0,neutral
contas,0,neutral
imposto renda,0,neutral
ambiente,0,neutral
regras,0,neutral
único,0,neutral
basear,0,neutral
deliberação,0,neutral
aqui contidas,0,neutral
liquidez,0,neutral
pagos,0,neutral
região,0,neutral
aprovou,0,neutral
ref,0,neutral
capitalização,0,neutral
áreas,0,neutral
holding,0,neutral
circulação,0,neutral
criação,0,neutral
residencial,0,neutral
administrativas,0,neutral
consumidores,0,neutral
visam,0,neutral
conhecimento,0,neutral
equivalente,0,neutral
fundo,0,neutral
acredita espera,0,neutral
defesa,0,neutral
prevista,0,neutral
econômica,0,neutral
especial,0,neutral
aplicável,0,neutral
república,0,neutral
jatos,0,neutral
informações aqui,0,neutral
relatório,0,neutral
nesse,0,neutral
aplicação,0,neutral
comparação,0,neutral
responsável,0,neutral
valor econômico,0,neutral
patrimonial,0,neutral
leitor,0,neutral
anexo,0,neutral
prezados,0,neutral
autorizado,0,neutral
deve basear,0,neutral
acerca,0,neutral
executiva,0,neutral
tais previsões,0,neutral
dentro,0,neutral
resposta,0,neutral
outros termos,0,neutral
antecipa acredita,1,positive
projeta objetiva,0,neutral
relacionadas,0,neutral
diretor executivo,0,neutral
bem outros,0,neutral
negociadas,0,neutral
câmbio,0,neutral
termos instrução,0,neutral
mercado capitais,0,neutral
saneamento,0,neutral
parceria,0,neutral
exclusivamente informações,0,neutral
favor,1,positive
disposição,0,neutral
acompanhamento,0,neutral
refletem apenas,0,neutral
valor nominal,0,neutral
basear exclusivamente,0,neutral
leitor deve,0,neutral
apenas expectativas,0,neutral
anuncia,0,neutral
sistemas,0,neutral
incertezas previstos,-1,negative
evidentemente,0,neutral
conter previsões,0,neutral
independentes,0,neutral
indicadores,0,neutral
identificar tais,0,neutral
gea,0,neutral
previsões quais,0,neutral
expectativas administradores,0,neutral
futuros operações,0,neutral
planeja projeta,0,neutral
diferir atuais,0,neutral
evidentemente envolvem,0,neutral
objetiva deverá,0,neutral
visam identificar,0,neutral
ajustes,0,neutral
expectativas leitor,0,neutral
campo,0,neutral
referido,0,neutral
termos antecipa,0,neutral
somente,0,neutral
deverá bem,1,positive
prezados senhores,0,neutral
eventos futuros,0,neutral
eventuais,0,neutral
legais,0,neutral
quais evidentemente,0,neutral
operações podem,0,neutral
similares visam,0,neutral
subsidiárias,0,neutral
voos,0,neutral
série,0,neutral
reservas,0,neutral
presença,0,neutral
disposto instrução,0,neutral
taxa ocupação,0,neutral
administradores termos,0,neutral
logística,0,neutral
empregados,0,neutral
própria,0,neutral
tendo vista,0,neutral
previstos portanto,0,neutral
experiência,0,neutral
cenário,0,neutral
governo,0,neutral
semestre,0,neutral
fase,0,neutral
artigo instrução,0,neutral
aprovada,1,positive
adicionalmente,0,neutral
performance,0,neutral
segmentos,0,neutral
prestação,0,neutral
terceiros,0,neutral
centro,0,neutral
ordinárias emissão,0,neutral
titulares,0,neutral
relacionados,0,neutral
alterações,0,neutral
papel,0,neutral
tempo,0,neutral
incluem,0,neutral
rap,0,neutral
máximo,0,neutral
representando,0,neutral
comercialização,0,neutral
pessoal,0,neutral
transporte,0,neutral
procedimentos,0,neutral
aquisições,1,positive
brasileiras,0,neutral
divulgados,0,neutral
interno,0,neutral
previdência,0,neutral
integral,0,neutral
balcão,0,neutral
interesse,0,neutral
notes,0,neutral
resultados operacionais,0,neutral
manterá,0,neutral
assentos,0,neutral
disposições,0,neutral
segunda,0,neutral
participação acionária,0,neutral
superintendência relações,0,neutral
horário,0,neutral
ocorrer,0,neutral
balanço,0,neutral
relativos,0,neutral
sep gea,0,neutral
conformidade,0,neutral
energética minas,0,neutral
empréstimos,0,neutral
abertura,0,neutral
aberta comunicado,0,neutral
administrativo,0,neutral
publicação,0,neutral
medidas,0,neutral
capital autorizado,0,neutral
centavos,0,neutral
decorrentes,0,neutral
única,0,neutral
substituição,0,neutral
apresentou,0,neutral
necessários,0,neutral
utilização,0,neutral
financiamentos,0,neutral
vem público,0,neutral
celulose,0,neutral
transferência,0,neutral
bolsas,0,neutral
representa,0,neutral
regulamento,0,neutral
itens,0,neutral
membros conselho,0,neutral
responsabilidade,0,neutral
contribuição,0,neutral
previstas,0,neutral
controlador,0,neutral
equipe,0,neutral
concessões,0,neutral
plataforma,0,neutral
cnpj aberta,0,neutral
administrativa,0,neutral
nome,0,neutral
retorno,1,positive
opera,0,neutral
cidades,0,neutral
resultado financeiro,0,neutral
último,0,neutral
categoria,0,neutral
aprovado,1,positive
